symbol,sector,cyclicality_tag,market_cap_approx,roe,roce,debt_equity,interest_coverage,revenue_cagr_3y,revenue_growth_1y,pe_current,ret_3m,ret_6m,ret_12m,ret_24m,above_50sma,above_200sma,rsi14,obv_slope_short,obv_slope_long,turnover_median_60d,ownership_flow_long,ownership_flow_short,pe_for_ranking,roe_pct,roce_pct,quality_score,growth_3y_score,growth_1y_score,growth_divergence_flag,value_score,stage_3y_score,stage_timing_tag,stage_1y_score,sector_macro_3y_score,sector_macro_1y_score,ownership_3y_score,ownership_1y_score,accumulation_3y_score,accumulation_1y_score,composite_3y,coverage_3y,composite_1y,coverage_1y,bs_flag,mcap_tercile,min_turnover,liquidity_flag,final_score_3y,final_score_1y,recommendation_3y,recommendation_1y,coverage_flag_3y,coverage_flag_1y,ttm_growth,ttm_eps_src,latest_qtr,stale_flag,zero_cov_flag,recommendation_overall
CIPLA,Healthcare,NotCyclical,114967.28446480632,0.13941288304739452,0.20789584087180488,0.01783224907063197,108.94444444444444,7.369290376032311,2.2252069115725304,29.762648344784512,0.1735753374947675,-0.003721052267095626,-0.028342805993302522,-0.011001851743312585,True,True,52.08693517175222,1778219.0,-20774780.0,1678662097.2495117,0.16666666666666666,0.1949999999999985,29.762648344784512,40.0,61.42857142857143,50.714285714285715,32.55813953488372,15.32258064516129,False,76.98504672897197,41.16968117484105,Neutral,53.52589177233964,66.50785619174435,90.47589880159788,48.57142857142857,51.09243697478991,6.566347469220246,42.53333333333333,48.09549317863079,100.0,53.18875187894258,100.0,GREEN,Large,50000000.0,GREEN,48.09549317863079,53.18875187894258,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
IEX,Financial Services,NotCyclical,11120.582088035873,0.3707919074331041,0.393231124777341,0.008064516129032258,260.0,15.383961744348728,14.711359404096825,22.556961639018,0.013786006163600595,-0.09251582249323909,-0.3787889875435002,-0.2825026971007527,True,False,56.104449370583936,9855172.0,-87663746.0,554208113.1632195,-1.636666666666667,-1.3400000000000007,22.556961639018,95.7983193277311,91.66666666666666,93.73249299719888,58.6046511627907,56.18279569892473,False,47.03392242287963,5.361142822741955,Neutral,35.25254863502609,47.73288948069241,28.957922769640476,1.0924369747899159,4.201680672268908,2.3255813953488373,67.73333333333333,48.08765428441097,100.0,50.463763294099614,100.0,N/A-financial-sector,Small,2500000.0,GREEN,48.08765428441097,50.463763294099614,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
ULTRACEMCO,Construction Materials,Cyclical,347820.0938289426,0.11117715307883086,0.16042172542638516,0.3100203591564001,9.083333333333334,11.85878496407522,17.182538164288164,40.6218725195845,-0.012251405555089412,-0.022666888077050862,-0.051971765937660064,0.028745812173361474,True,False,57.80197494840361,-4339806.0,-3447497.0,3072316557.0,0.2116666666666663,-0.005000000000000782,40.6218725195845,75.0,56.25,65.625,47.5968992248062,64.11290322580645,False,66.41388518024033,28.116557358025105,Neutral,46.269802505159646,11.058055925432758,11.85699067909454,52.268907563025216,32.26890756302521,13.132694938440492,13.066666666666665,45.0037897365867,100.0,47.01866168412735,100.0,GREEN,Large,50000000.0,GREEN,48.0037897365867,50.01866168412735,Hold,Hold,High,High,ttm(Jun 2026),ttm(Jun 2026),Jun 2026,False,False,Hold
MAXHEALTH,Healthcare,NotCyclical,106855.89268487475,0.13092432492300005,0.15348416864671513,0.32362519772959897,9.54468085106383,22.42690602828523,19.151963574274333,74.05259279648517,0.08780505234313973,0.06997835769940575,-0.09764464640207471,0.19098340266485647,True,True,52.93992720472352,-12540015.0,-29926515.0,1931542967.14328,6.6049999999999995,0.23500000000000032,74.05259279648517,35.714285714285715,21.428571428571427,28.57142857142857,77.36434108527132,67.8763440860215,False,24.205073431241654,42.69684187756868,Neutral,46.11226706043532,66.50785619174435,90.47589880159788,99.07563025210084,53.78151260504202,5.33515731874145,7.6,47.9744757997897,100.0,46.759816413533215,100.0,GREEN,Large,50000000.0,GREEN,47.9744757997897,46.759816413533215,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
OLECTRA,Automobile and Auto Components,Cyclical,11496.022608189754,0.06218292184575692,0.10307849657916297,0.30944625407166126,5.409836065573771,28.446130769878764,28.3573806881243,63.86679226772086,0.15364693847682886,0.22227149553806358,0.1254335224458616,-0.27575611729695093,True,True,46.53244811252298,16912850.0,53431244.0,770820566.690979,-0.10666666666666669,-0.4949999999999998,63.86679226772086,13.043478260869565,6.521739130434782,9.782608695652174,82.94573643410853,82.93010752688173,False,19.48449784898383,48.314151255713284,Neutral,74.93008852208104,100.0,53.26844207723036,20.33613445378151,12.605042016806722,69.22024623803009,73.73333333333333,47.94841662221186,100.0,47.88307686812918,100.0,GREEN,Small,2500000.0,GREEN,47.94841662221186,47.88307686812918,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
TRENT,Consumer Services,NotCyclical,152632.68576641232,0.26052106323342006,0.31374605847995934,0.36664280601288474,16.07296137339056,34.544857548858786,17.152028012839217,88.66087883359812,0.012689632208902513,0.09555051619660349,-0.46599060483826493,-0.48767391628718304,False,False,37.37249309847362,137489.0,-2396466.0,3146247579.871704,-0.11499999999999962,0.26500000000000057,88.66087883359812,86.95652173913044,91.30434782608695,89.13043478260869,88.52713178294573,63.844086021505376,True,27.285611584677007,3.063569099254155,Neutral,26.869513975176794,7.985885486018644,14.776830892143808,19.831932773109244,55.294117647058826,14.6374829001368,29.599999999999998,48.89897395374033,100.0,46.50138497030613,100.0,GREEN,Large,50000000.0,GREEN,47.89897395374033,45.50138497030613,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
PERSISTENT,Information Technology,NotCyclical,79807.10594385678,0.22805791574070824,0.3213272093073348,0.06085736157182955,38.3013698630137,20.87362545135005,23.54665773161333,42.61180665954266,-0.04993246842795851,-0.20134516020275606,-0.08736438550760739,0.11618680204970522,True,False,56.31818516881233,3397863.0,-5215417.0,2870760543.017334,0.5366666666666665,0.9299999999999997,42.61180665954266,71.42857142857143,77.14285714285715,74.28571428571429,73.64341085271317,77.55376344086021,False,18.149047214467778,28.174471151262253,Neutral,23.886700001637283,13.445272969374168,39.410652463382156,68.23529411764706,77.14285714285715,10.807113543091655,50.26666666666667,47.86910511983348,100.0,49.491685364065916,100.0,GREEN,Large,50000000.0,GREEN,47.86910511983348,49.491685364065916,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
VMART,Consumer Services,NotCyclical,5941.832158872518,0.011975898219243032,0.18292343392188576,1.0073606729758149,6.8533333333333335,15.407994430492145,16.441303011677945,47.91800128122998,0.2177452177452177,0.1978540882020301,-0.05112265434101815,-0.07904458414446136,True,True,47.92203466128682,1374776.0,89955020.0,126856514.78570557,0.5766666666666665,0.46499999999999986,47.91800128122998,21.73913043478261,58.69565217391305,40.21739130434783,58.75968992248062,62.5,False,37.92680095199396,50.58830546360144,Neutral,81.01552600247035,7.985885486018644,14.776830892143808,69.74789915966386,63.949579831932766,77.97537619699042,40.0,47.802740269171466,100.0,52.33458126540374,100.0,GREEN,Small,2500000.0,GREEN,47.802740269171466,52.33458126540374,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
SOLARINDS,Chemicals,Cyclical,172406.94789081885,0.24897779104466666,0.2952327610581951,0.2427911422654134,19.567164179104477,12.454132636169701,30.44689033284711,99.25558312655087,0.23431944723955178,0.4108265603435055,0.1569416498993963,0.5139826197662252,True,True,55.487825933971315,342098.0,4591483.0,1947821016.0,-0.05166666666666675,0.08999999999999986,99.25558312655087,90.9090909090909,93.18181818181817,92.04545454545453,48.992248062015506,84.67741935483872,True,21.6482582837723,77.49284193449752,Neutral,83.54010629549175,26.70386151797603,87.9555259653795,24.369747899159663,42.436974789915965,32.421340629274965,32.0,47.7575869148595,100.0,67.97183906852982,100.0,GREEN,Large,50000000.0,GREEN,47.7575869148595,67.97183906852982,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
ICICIAMC,Financial Services,NotCyclical,5490.513515493371,,,,191.31578947368422,,32.437466737626394,2.0711103415667185,-0.052682390594943285,0.17469722306702185,,,False,,37.12598431922038,-2655153.0,,948762689.4316406,,,2.0711103415667185,,,,,86.15591397849462,False,,,Neutral,20.708705516654636,47.73288948069241,28.957922769640476,,,,16.266666666666666,47.73288948069241,14.285714285714285,42.57854670693576,57.14285714285714,N/A-financial-sector,Small,2500000.0,GREEN,47.73288948069241,42.57854670693576,Hold,Hold,Low,Med,annual,annual,Sep 2025,False,False,Hold
MSTCLTD,Services,NotCyclical,4439.036244851252,0.3388880455053262,0.18029877227709237,0.16039823008849557,3.0,-19.938789333552098,18.64951768488745,20.36255158188648,0.38502840569673924,0.34983365743007777,0.21025716925828042,-0.20831879999948,True,True,48.12022116354416,45344787.0,47786128.0,202797753.54205322,0.3866666666666667,1.57,20.36255158188648,87.5,56.00000000000001,71.75,1.0852713178294573,67.33870967741935,True,57.73364485981308,59.886138391478426,Neutral,91.43925993492763,32.419973368841546,58.78482023968043,62.60504201680672,85.54621848739495,67.85225718194255,86.53333333333333,47.70122294701521,100.0,73.65857507656204,100.0,GREEN,Small,2500000.0,GREEN,47.70122294701521,73.65857507656204,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
CROMPTON,Consumer Durables,NotCyclical,15991.83435642973,0.10369899063585482,0.22451219881954226,0.0670711156049882,18.795454545454547,5.626102281602785,2.9374364191251168,-69.41333007812501,-0.0035219869207375742,0.02966766080171057,-0.21758618719037037,-0.37120183722819877,False,False,39.998320745198356,909358.0,59520399.0,767435259.9228516,0.12166666666666615,-0.3450000000000024,,34.146341463414636,60.97560975609756,47.5609756097561,27.286821705426355,17.338709677419356,False,97.9481733220051,11.284042337199232,Neutral,21.319951123312144,25.229560585885487,54.25752330226364,43.19327731092437,15.798319327731091,70.99863201094391,36.266666666666666,47.65198699207894,100.0,41.77837604047258,100.0,GREEN,Mid,10000000.0,GREEN,47.65198699207894,41.77837604047258,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
THOMASCOOK,Consumer Services,NotCyclical,4928.000173261088,0.08453807968204181,0.14243879291358535,0.21170463472113119,4.505263157894737,18.491039102667205,3.1818181818181746,22.4000007875504,-0.0069596313450938085,-0.24777928256032933,-0.3587828895673659,-0.5852016404461078,True,False,48.5243344650141,110907766.0,97803063.0,118755168.72210693,-0.26333333333333336,-0.4999999999999994,22.4000007875504,50.0,43.47826086956522,46.73913043478261,67.44186046511628,18.413978494623656,True,78.07627561386195,6.402355995200537,Neutral,27.2354892588126,7.985885486018644,14.776830892143808,13.61344537815126,11.932773109243698,79.48016415868673,94.0,48.64755098276302,100.0,38.23139078626108,100.0,GREEN,Small,2500000.0,GREEN,47.64755098276302,37.23139078626108,Hold,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
PFIZER,Healthcare,NotCyclical,21478.036087793666,0.17539959906278027,0.20188730969003613,0.016654770402093743,90.4,1.2891513960037626,10.385626643295364,29.749856276914066,-0.05299662956318585,-0.026120486981561775,-0.14179762428069054,0.05114449189716552,True,False,59.64712020969046,78957.0,1321154.0,90791442.3984375,0.0933333333333332,0.06499999999999972,29.749856276914066,67.14285714285714,58.57142857142858,62.85714285714286,14.263565891472869,41.66666666666667,False,75.43607162491165,16.548439053993047,Neutral,20.240921781847856,66.50785619174435,90.47589880159788,40.84033613445378,40.50420168067227,24.76060191518468,28.26666666666667,44.63613400426282,100.0,50.7740589486309,100.0,GREEN,Mid,10000000.0,GREEN,47.63613400426282,53.7740589486309,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
BHARATFORG,Automobile and Auto Components,Cyclical,101506.56540417059,0.10180919832042867,0.14990046087613745,0.7629436325678497,9.030959752321982,9.202114143973873,11.16106850039673,93.21080386057906,0.13122153895633604,0.45098144492377457,0.7116126117513637,0.2726705839497685,True,True,54.50023361218357,17016074.0,63172267.0,1776378864.8930664,0.1466666666666665,0.17999999999999972,93.21080386057906,28.26086956521739,10.869565217391305,19.565217391304348,37.2093023255814,44.48924731182796,False,15.392004153686395,85.35175097127507,Neutral,76.46108774989276,100.0,53.26844207723036,45.88235294117647,49.831932773109244,71.68262653898769,73.86666666666667,47.55796642569148,100.0,46.44560559515213,100.0,GREEN,Large,50000000.0,GREEN,47.55796642569148,46.44560559515213,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
GMMPFAUDLR,Capital Goods,Cyclical,3262.7372682372666,0.15499423990263445,0.23025273909706656,0.8639004149377594,3.2764227642276422,3.504842526637497,10.225140712945603,61.036310470050104,-0.11397824355071129,-0.21614532224889704,-0.38080153865566035,-0.42617867485893246,True,False,57.42918240056006,-2252012.0,-4932173.0,66250907.39013672,3.0900000000000003,3.445000000000001,61.036310470050104,58.87850467289719,76.85185185185185,67.86517826237451,19.689922480620154,41.12903225806452,False,46.4059396268195,4.026869719389242,Neutral,7.744383347245582,85.89161118508655,77.5027962716378,95.96638655462185,94.62184873949579,10.94391244870041,17.066666666666666,47.52570317342196,100.0,46.75849864125115,100.0,GREEN,Small,2500000.0,GREEN,47.52570317342196,46.75849864125115,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
JKPAPER,Forest Materials,Cyclical,6909.809232246014,0.16637518927978728,0.18469784579238602,0.46702898550724636,4.1066666666666665,3.2051663917992634,5.964807634953773,23.82087707519531,-0.013475617859823208,0.036299964140241725,-0.050605412608626055,-0.34251439872696365,True,True,59.23574990726279,709498.0,4554138.0,88346153.84759521,1.175,-0.1299999999999999,23.82087707519531,65.06849315068493,53.0827067669173,59.075599958801114,18.449612403100776,26.478494623655912,False,75.15049050908456,35.87854948930029,Neutral,39.120869453718164,23.641278295605858,10.725166444740346,83.8655462184874,24.873949579831933,32.28454172366621,34.8,47.482008629708105,100.0,41.09111770470743,100.0,GREEN,Small,2500000.0,GREEN,47.482008629708105,41.09111770470743,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
LEMONTREE,Consumer Services,NotCyclical,11451.763341817292,0.19224394661906746,0.1751880599040327,1.4396551724137931,4.131736526946108,18.173395234635926,12.286158631415244,39.90209886244127,0.008751043199854314,-0.2467326551380724,-0.25596558147345505,-0.22441210262360123,False,False,45.130340622202766,49709731.0,157043342.0,289836340.3502655,-0.44166666666666643,1.5600000000000005,39.90209886244127,78.26086956521739,52.17391304347826,65.21739130434783,66.51162790697674,49.596774193548384,False,43.84164393103849,14.494662438580654,Neutral,16.213535986088903,7.985885486018644,14.776830892143808,8.067226890756302,85.3781512605042,86.32010943912448,87.33333333333333,47.468855784405385,100.0,44.88487017407422,100.0,GREEN,Small,2500000.0,GREEN,47.468855784405385,44.88487017407422,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
MANYAVAR,Consumer Services,NotCyclical,9704.010349288485,0.24258601050461603,0.3135220371728809,0.23319755600814665,11.214285714285714,2.6682420130533124,3.535353535353525,25.825242718446603,-0.09840693479657725,-0.26315789473684215,-0.499806838624287,-0.6289162601171898,False,False,45.68720595730754,18160.0,-4538152.0,66198591.12701416,1.3683333333333332,4.135,25.825242718446603,82.6086956521739,89.13043478260869,85.8695652173913,17.519379844961243,19.758064516129032,False,62.293202530910776,0.984428312015546,Neutral,5.834177954993884,7.985885486018644,14.776830892143808,86.72268907563026,96.47058823529412,11.627906976744185,26.666666666666668,44.379331404465056,100.0,41.856874129094564,100.0,GREEN,Small,2500000.0,GREEN,47.379331404465056,44.856874129094564,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
AETHER,Chemicals,Cyclical,19850.350018539335,0.11718976317221397,0.13565785438519848,0.18648208469055375,20.22222222222222,21.23434401465094,38.25983313468415,90.58609976869334,0.2647207021215663,0.515185135859278,0.925630948144772,0.6497385982634112,True,True,70.81937028462256,9325981.0,23231053.0,304440916.64331055,1.06,2.7349999999999994,90.58609976869334,29.545454545454547,22.727272727272727,26.136363636363637,74.88372093023256,89.24731182795699,True,10.628337783711615,93.82892823251296,Extended,85.3551000085748,26.70386151797603,87.9555259653795,82.35294117647058,91.76470588235294,56.90834473324213,66.93333333333334,47.378010441526676,100.0,63.41905003768366,100.0,GREEN,Mid,10000000.0,GREEN,47.378010441526676,63.41905003768366,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
EIDPARRY,Fast Moving Consumer Goods,NotCyclical,33207.05808869456,0.2276232441805072,0.30798884162946016,0.4024640657084189,7.599118942731278,3.0195464384859205,21.937484181219947,24.063085571517792,-0.10940301883267678,-0.1801447009917011,-0.3057307928454349,0.01508466160486166,True,False,57.07424182878065,-2305413.0,-7607790.0,208496428.34002686,0.08833333333333322,-1.3200000000000003,24.063085571517792,72.09302325581395,79.54545454545455,75.81923890063425,18.13953488372093,74.05913978494624,True,65.89413335427629,12.480158669388492,Neutral,11.292575817121936,58.78482023968043,8.718242343541945,40.33613445378151,4.705882352941177,9.575923392612859,16.933333333333334,44.34984387278755,100.0,43.05879823972466,100.0,GREEN,Mid,10000000.0,GREEN,47.34984387278755,46.05879823972466,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
EMAMILTD,Fast Moving Consumer Goods,NotCyclical,17758.23532998025,0.2827832856273581,0.3511532234755257,0.05540355677154583,87.27272727272727,3.5338551155860154,-0.7613546862693665,22.91385203868419,-0.08591643969275686,-0.19336959426574152,-0.29300852963858814,-0.4354575778371511,False,False,47.083550016176574,-2836620.0,2144991.0,158881221.7758789,0.011666666666666714,-0.41000000000000014,22.91385203868419,83.72093023255815,84.0909090909091,83.90591966173362,20.0,10.887096774193548,False,75.05772402418911,7.2967442478964815,Neutral,7.5434968502341935,58.78482023968043,8.718242343541945,31.596638655462183,14.285714285714285,27.086183310533517,15.6,48.3126196792269,100.0,34.52790607515511,100.0,GREEN,Mid,10000000.0,GREEN,47.3126196792269,33.52790607515511,Hold,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
ARVIND,Textiles,Cyclical,14481.222292590246,0.07681305633739273,0.15323141453859668,0.410484668644906,6.084848484848485,3.5360967131292442,11.694080922079486,33.93536121673004,0.3901868718326724,0.7752362368147923,0.6102995954627071,0.4005245083711746,True,True,52.879217582202806,11420605.0,45768256.0,322311291.55255127,-0.021666666666666796,2.7249999999999996,33.93536121673004,9.090909090909092,58.333333333333336,33.71212121212121,20.155038759689923,47.043010752688176,False,66.38295505117935,89.66001549786904,Neutral,93.33430046400194,35.958189081225036,92.14993342210386,27.563025210084035,91.59663865546219,66.89466484268127,68.8,47.262103143111524,100.0,71.83043248613144,100.0,GREEN,Mid,10000000.0,GREEN,47.262103143111524,71.83043248613144,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
MASTEK,Information Technology,NotCyclical,5481.107805366665,0.15524018039664617,0.19099244241690505,0.1463903743315508,18.3125,13.008707636951433,7.062228654124447,13.558775793051721,0.05068627103235768,-0.1275797738347303,-0.29125442504397525,-0.3706745725241908,True,False,63.94474224053369,711253.0,-911973.0,60623860.29321289,1.1083333333333332,0.9899999999999998,13.558775793051721,40.0,28.57142857142857,34.285714285714285,50.697674418604656,30.510752688172044,False,93.46150422785938,12.129198241970506,Neutral,40.6721924426133,13.445272969374168,39.410652463382156,82.85714285714286,78.15126050420169,16.689466484268127,34.93333333333333,47.19885996856673,100.0,48.64860541439008,100.0,GREEN,Small,2500000.0,GREEN,47.19885996856673,48.64860541439008,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
BAJAJFINSV,Financial Services,NotCyclical,590519.6427139093,0.25414483697754275,0.1151522385984741,5.517730860553167,2.000560597035843,22.407872075250012,12.870177326428589,29.98858221474372,0.005227220442448388,-0.08503931822849675,-0.08776079045895557,0.1725785233421726,True,False,52.6635833703084,273409.0,-5793799.0,1737336571.6593018,-0.11999999999999995,0.31000000000000005,29.98858221474372,87.39495798319328,39.58333333333333,63.489145658263304,77.20930232558139,52.016129032258064,False,34.61711660745401,22.48300566332127,Neutral,34.73455993661471,47.73288948069241,28.957922769640476,19.495798319327733,56.80672268907563,10.533515731874145,31.6,47.18602478588728,100.0,44.263437663277,100.0,N/A-financial-sector,Large,50000000.0,GREEN,47.18602478588728,44.263437663277,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
ASAHIINDIA,Automobile and Auto Components,Cyclical,22912.389676246417,0.1367897891054131,0.1759633118450788,0.559003051881994,4.5,7.479964209838275,8.596300326441785,65.87674427102439,0.06424085744084529,-0.06380977242178165,0.056749675961190515,0.3412428327739956,True,False,53.63501089442206,1141471.0,16803646.0,67239226.4717102,0.41500000000000004,-0.004999999999999893,65.87674427102439,54.347826086956516,36.95652173913043,45.65217391304347,32.86821705426357,35.3494623655914,False,27.00794041177711,28.24415696765531,Neutral,46.10316557722446,100.0,53.26844207723036,63.52941176470588,32.857142857142854,52.25718194254446,38.666666666666664,47.09285831093418,100.0,40.62135299004203,100.0,GREEN,Mid,10000000.0,GREEN,47.09285831093418,40.62135299004203,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
BHEL,Capital Goods,Cyclical,151443.47613790762,0.00190477793180837,0.019662766696065467,0.313126290828425,2.608519269776876,13.076716943017729,26.99975300800961,62.28898339005499,0.3371003512197097,0.639615943932696,0.6865670777248156,0.32992663919909027,True,True,66.26959822387948,95811703.0,645511991.0,4889083715.246857,1.0933333333333335,-0.4299999999999997,62.28898339005499,4.672897196261682,1.8518518518518516,3.262374524056767,51.162790697674424,81.31720430107528,False,38.80720961281709,84.83424440828566,Neutral,87.84684970142158,85.89161118508655,77.5027962716378,82.68907563025209,13.865546218487395,97.12722298221614,93.33333333333333,55.36317329880958,100.0,58.474112557902615,100.0,AMBER,Large,50000000.0,GREEN,47.05869730398814,49.70299567421722,Hold,Hold,High,High,ttm(Jun 2026),ttm(Jun 2026),Jun 2026,False,False,Hold
KSCL,Fast Moving Consumer Goods,NotCyclical,4294.084444213506,0.20004920768111795,0.2006664876630207,0.0,298.0,9.311952504727895,15.863787375415273,14.507042041261844,-0.09644229181514796,-0.06452877655253497,-0.2812154915185646,-0.13396838989321003,False,False,34.16497048187799,5131854.0,5383923.0,72057051.38653564,-0.25166666666666676,-0.14500000000000002,14.507042041261844,65.11627906976744,52.27272727272727,58.69450317124736,37.67441860465116,60.483870967741936,False,80.39430351579884,12.958724289540621,Pulled back,11.176095544404795,58.78482023968043,8.718242343541945,14.117647058823529,24.369747899159663,34.883720930232556,57.333333333333336,47.03646185838736,100.0,43.24789607086051,100.0,GREEN,Small,2500000.0,GREEN,47.03646185838736,43.24789607086051,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
MEDANTA,Healthcare,NotCyclical,35654.047002377716,0.14513520707216365,0.19794367018821563,0.3003533568904594,11.632911392405063,17.622326759740716,19.447453954496208,64.32641000347056,0.22287490482516126,0.1159322304263668,0.02372053717134892,0.05204616926119887,True,True,58.612595321570936,3805686.0,2641033.0,223771331.95056152,-0.09666666666666697,-0.3050000000000006,64.32641000347056,45.714285714285715,52.85714285714286,49.28571428571429,65.27131782945736,68.54838709677419,False,32.065499096835,49.162645115476806,Neutral,68.62105658677875,66.50785619174435,90.47589880159788,21.176470588235293,17.81512605042017,28.0437756497948,52.53333333333333,47.010176470509414,100.0,56.62054388103384,100.0,GREEN,Mid,10000000.0,GREEN,47.010176470509414,56.62054388103384,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
JYOTICNC,Capital Goods,Cyclical,18177.440480598343,-0.2103946967360631,0.11398000409314103,0.42628685657171417,7.5285714285714285,31.09451005281436,15.063221550302375,54.09952523987601,0.07478643442466493,-0.14631411560580265,-0.21291373307231864,-0.35953029542366455,True,False,62.888952546676485,14360372.0,44654750.0,693745311.020874,,,54.09952523987601,1.8691588785046727,9.25925925925926,5.564209068881966,86.35658914728683,57.392473118279575,True,41.06141522029372,9.940864151212274,Neutral,39.48412061834822,85.89161118508655,77.5027962716378,,,66.21067031463748,71.73333333333333,48.003542598242475,85.71428571428571,45.73794284412033,85.71428571428571,GREEN,Mid,10000000.0,GREEN,47.003542598242475,44.73794284412033,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
IXIGO,Consumer Services,NotCyclical,8558.296943433357,0.08862414624036424,0.07230810406280555,0.02149487054225696,20.666666666666668,34.83010735387062,34.026258205689274,117.68639017138962,0.12139151277179394,-0.11859071673235644,0.13807510666789713,0.16092686718868854,True,False,51.94864412009527,47905911.0,38292887.0,204232255.98420715,,,117.68639017138962,52.17391304347826,21.73913043478261,36.95652173913044,88.9922480620155,87.09677419354838,False,26.317989202995296,36.69797483417787,Neutral,51.85151239958467,7.985885486018644,14.776830892143808,,,64.84268125854993,86.8,46.98731214985474,85.71428571428571,48.69710435629678,85.71428571428571,GREEN,Small,2500000.0,GREEN,46.98731214985474,48.69710435629678,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
COROMANDEL,Chemicals,Cyclical,57881.6997032758,0.21559945372412398,0.2774028992196405,0.11992355470616341,9.422740524781341,2.0416476716042853,30.699605563628808,30.486958407536182,-0.02444984837800923,-0.13577105035315462,-0.12256259619396837,0.27122394193667354,True,False,53.14205026137077,167623.0,-4739467.0,674805287.6459961,-0.003333333333333558,0.01499999999999968,30.486958407536182,79.54545454545455,84.0909090909091,81.81818181818181,16.124031007751938,85.08064516129032,True,76.63308653962861,25.076733211535196,Neutral,26.278387566455514,26.70386151797603,87.9555259653795,29.075630252100844,35.12605042016806,11.21751025991792,30.0,43.984502623373466,100.0,62.61590342367902,100.0,GREEN,Large,50000000.0,GREEN,46.984502623373466,65.61590342367901,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold
PNB,Financial Services,NotCyclical,121443.61015892029,0.09452261137902887,,0.7171824261700439,,,3.415020755353626,5.474505786717124,-0.04800758976607522,-0.13042390475555754,-0.017515519047655026,-0.08192806213233406,True,False,49.20674597032526,37954687.0,-7901692.0,1813292691.8208504,0.5816666666666669,0.6050000000000006,5.474505786717124,25.210084033613445,,25.210084033613445,,19.35483870967742,False,95.15953474689415,21.406631003877596,Neutral,22.317341931893097,47.73288948069241,28.957922769640476,70.25210084033613,69.5798319327731,9.30232558139535,84.93333333333334,46.98025662564457,85.71428571428571,41.63072586391594,100.0,N/A-financial-sector,Large,50000000.0,GREEN,46.98025662564457,41.63072586391594,Hold,Hold,High,High,ttm(Jun 2026),ttm(Jun 2026),Jun 2026,False,False,Hold
