company_name_cas,value_inr,norm,norm2,Symbol,Company Name,ISIN Code,symbol,sector,cyclicality_tag,market_cap_approx,roe,roce,debt_equity,interest_coverage,revenue_cagr_3y,revenue_growth_1y,pe_current,ret_3m,ret_6m,ret_12m,ret_24m,above_50sma,above_200sma,rsi14,obv_slope_short,obv_slope_long,turnover_median_60d,ownership_flow_long,ownership_flow_short,company_name,isin,book_value_per_share,avg_fcf,pb_current,fcf_yield,sector_norm,mcap_tercile,sector_tier_group,roe_pct,roce_pct,quality_score,growth_3y_score,growth_1y_score,pe_abs_pctile,pe_sector_tier_pctile,pb_sector_tier_pctile,fcf_yield_sector_tier_pctile,value_score,ret_12m_pct,ret_24m_pct,rs_12m_pct,stage_3y_score,ret_3m_pct,ret_6m_pct,rs_3m_pct,stage_1y_score,stage_timing_tag,regime_fit_adj,sector_mean_ret_12m,sector_mean_ret_3m,sector_macro_3y_score,sector_macro_1y_score,ownership_flow_3y_score,ownership_flow_1y_score,accumulation_3y_score,accumulation_1y_score,composite_3y,composite_1y,bs_flag,min_turnover,liquidity_flag,redflag_count,penalty,boost,final_3y,final_1y,final_3y_adj,final_1y_adj,recommendation_3y,recommendation_1y,recommendation
SUZLON ENERGY LIMITED,67350.0,SUZLONENERGY,SUZLONENERGY,SUZLON,Suzlon Energy Ltd.,INE040H01021,SUZLON,Capital Goods,Cyclical,70549.83427514334,0.3342138630600169,0.3015968063872255,0.0587489433643279,6.541125541125541,40.98305859156086,53.64554637281911,22.30472155394984,-0.0212805515233429,0.0603958988072319,-0.2058374192874444,6.119372449504834,False,True,24.829601466151686,386544304.0,138867105.0,4034030956.549282,0.2666666666666669,3.750000000000001,Suzlon Energy Ltd.,INE040H01021,6.971583939298134,260.75,7.454547155023599,0.3695968993819018,capital goods,Large,capital goods_Large,95.91836734693877,89.79591836734694,92.85714285714286,92.05298013245032,93.11475409836063,69.87951807228916,93.75,75.0,62.5,77.78237951807229,27.30061349693252,99.05660377358492,20.40816326530612,48.92179351194118,32.53012048192771,54.51807228915663,24.489795918367346,21.10670463496011,Pulled back,4.6,0.2847879821526152,0.1204709898575698,86.8289156626506,79.29879518072288,55.893536121673,96.1977186311787,82.87461773700305,99.09638554216868,79.3051729210368,71.21877079111306,GREEN,50000000.0,GREEN,0,0,3,79.3051729210368,71.21877079111306,82.3051729210368,74.21877079111306,Hold,Hold,Hold
LIFE INSURANCE CORPORATION OF INDIA,63832.0,LIFEINSURANCECORPORATIONOFINDIA,LIFEINSURANCECORPORATIONOFINDIA,LICI,Life Insurance Corporation of India,INE0J1Y01017,LICI,Financial Services,NotCyclical,554417.6397769579,0.4945466494548318,0.4569185635125533,0.0,,7.611313253053642,9.865725810982395,9.649933681042905,0.0833818994791668,0.0786276443895299,-0.0144791591042804,-0.0980544969935807,True,True,60.78873937591503,62764949.0,67046691.0,1269648314.5676422,-0.048,-0.02,Life Insurance Corporation of India,INE0J1Y01017,139.61671453187824,23726.125,3.1393088518272867,4.27946791331261,financial services,Large,financial services_Large,100.0,92.0,96.0,30.132450331125828,35.73770491803279,89.7590361445783,86.95652173913044,52.17391304347826,91.30434782608695,81.57019381875327,49.693251533742334,37.735849056603776,46.0,44.4763668634487,58.43373493975904,57.53012048192772,64.70588235294117,59.14437198728448,Neutral,-2.6,0.0626643811533381,0.0569061228228353,48.00240963855421,48.00240963855421,21.29277566539924,29.087452471482887,70.33639143730886,87.04819277108435,60.14765230754315,63.28689434983566,N/A-financial-sector,50000000.0,GREEN,0,0,3,60.14765230754315,63.28689434983566,63.14765230754315,66.28689434983566,Hold,Hold,Hold
TATA MOTORS PASSENGER VEHICLES LIMITED,59240.0,TATAMOTORSPASSENGERVEHICLES,TATAMOTORSPASSENGERVEHICLES,TMPV,Tata Motors Passenger Vehicles Ltd.,INE155A01022,TMPV,Automobile and Auto Components,Cyclical,122560.1590737012,0.7374540457579327,0.0979144980829283,0.7059017739229754,6.621506897771489,-1.010759043928677,-8.33447147453933,1.4829712514211528,-0.0599820891692386,-0.043589580738684,-0.503999464967946,0.0942201513270275,False,False,33.04277971931582,20901899.0,-281311798.0,3575092561.7944946,,,Tata Motors Passenger Vehicles Ltd.,INE155A01022,303.39517599370805,4862.416666666667,1.0936231491032335,3.967371373712616,automobile and auto components,Large,automobile and auto components_Large,97.61904761904762,9.523809523809524,53.57142857142857,8.609271523178808,3.934426229508197,95.18072289156626,88.88888888888889,100.0,100.0,94.90629183400269,1.2269938650306749,54.40251572327044,5.0,10.104918264716853,24.09638554216868,30.72289156626506,14.285714285714285,13.213220593759754,Pulled back,4.6,0.3161170201709277,0.1021644013996363,97.3710843373494,68.75662650602409,,,1.2232415902140672,75.30120481927712,50.62115233888127,47.84816146198012,GREEN,50000000.0,GREEN,1,-1,0,50.62115233888127,47.84816146198012,49.62115233888127,46.84816146198012,Hold,Hold,Hold
BHARAT HEAVY ELECTRICALS LIMITED,35241.0,BHARATHEAVYELECTRICALS,BHARATHEAVYELECTRICALS,BHEL,Bharat Heavy Electricals Ltd.,INE257A01026,BHEL,Capital Goods,Cyclical,151443.47613790762,0.0019047779318083,0.0196627666960654,0.313126290828425,2.608519269776876,13.076716943017727,19.206746885916925,94.65217258619226,0.3371003512197097,0.639615943932696,0.6865670777248156,0.3299266391990902,True,True,66.26959822387948,95811703.0,645511991.0,4889083715.246857,1.0933333333333335,-0.4299999999999997,Bharat Heavy Electricals Ltd.,INE257A01026,75.16975,-261.0833333333333,5.792223519387578,-0.1723965534808414,capital goods,Large,capital goods_Large,4.081632653061225,2.0408163265306123,3.0612244897959187,48.34437086092716,67.21311475409836,12.650602409638552,43.75,100.0,18.75,42.22515060240964,93.25153374233128,71.38364779874213,83.6734693877551,82.7695503096095,91.26506024096386,93.97590361445783,85.71428571428571,88.69145670084785,Neutral,4.6,0.2847879821526152,0.1204709898575698,86.8289156626506,79.29879518072288,82.88973384030417,12.547528517110266,96.02446483180428,91.86746987951808,55.35071625173212,57.43211872106691,AMBER,50000000.0,GREEN,0,0,0,47.04810881397231,48.81730091290687,47.04810881397231,48.81730091290687,Hold,Hold,Hold
COCHIN SHIPYARD LIMITED,34668.0,COCHINSHIPYARD,COCHINSHIPYARD,COCHINSHIP,Cochin Shipyard Ltd.,INE704P01025,COCHINSHIP,Capital Goods,Cyclical,37031.8398496653,0.1360390679223376,0.137593747953711,0.2846926613315171,8.815217391304348,28.53316086531994,4.190871369294613,51.64831220315942,-0.0893261685670174,-0.088629092463859,-0.2861727414492099,-0.4917866214847949,False,False,41.80608509170854,-11158855.0,28876034.0,1837889297.206543,0.1733333333333334,-0.9999999999999998,Cochin Shipyard Ltd.,INE704P01025,223.12485355648536,-48.66666666666666,6.305438421533339,-0.1314184411690971,capital goods,Mid,capital goods_Mid,46.93877551020408,22.448979591836736,34.69387755102041,81.78807947019867,19.34426229508197,29.81927710843373,71.42857142857143,64.28571428571429,42.85714285714285,53.883390705679865,14.417177914110429,6.289308176100629,10.20408163265306,5.15176128714402,16.867469879518072,23.795180722891565,16.3265306122449,10.317588359938236,Neutral,4.6,0.2847879821526152,0.1204709898575698,86.8289156626506,79.29879518072288,47.14828897338403,6.4638783269961975,58.1039755351682,10.843373493975903,53.94818790965858,34.02649118869284,GREEN,10000000.0,GREEN,2,-3,0,53.94818790965858,34.02649118869284,50.94818790965858,31.026491188692837,Hold,Sell,Sell
INDIAN RAILWAY CATERING AND TOURISM CORPORATION LIMITED,32373.0,INDIANRAILWAYCATERINGANDTOURISMCORPORATION,INDIANRAILWAYCATERINGANDTOURISMCORPORATION,IRCTC,Indian Railway Catering And Tourism Corporation Ltd.,INE335Y01020,IRCTC,Consumer Services,Defensive-Stable,39974.78137186009,0.3232768623810629,0.379498861047836,0.0187978649338593,92.55555555555556,13.773939302582704,11.55080213903743,28.69689976443653,-0.109230251206646,-0.1988257886889172,-0.3418195884167289,0.0782277640478386,False,False,37.067396124763135,-5909794.0,-57143476.0,454167601.95062256,1.0,0.5249999999999995,Indian Railway Catering And Tourism Corporation Ltd.,INE335Y01020,53.885699928212496,851.75,9.277043715910905,2.130718344840236,consumer services,Mid,consumer services_Mid,93.75,96.875,95.3125,50.331125827814574,43.60655737704919,59.036144578313255,75.0,50.0,100.0,71.00903614457832,9.509202453987731,52.83018867924528,26.666666666666668,14.834342966649947,13.55421686746988,7.83132530120482,9.375,6.420017415636137,Neutral,-2.6,-0.1340012663032905,0.0450431129232243,7.490361445783133,35.50240963855422,80.03802281368822,66.92015209125475,5.198776758409786,13.55421686746988,52.43042363985887,45.904335755211726,GREEN,10000000.0,GREEN,1,-1,0,52.43042363985887,45.904335755211726,51.43042363985887,44.904335755211726,Hold,Hold,Hold
INDIAN ENERGY EXCHANGE LIMITED,30253.5,INDIANENERGYEXCHANGE,INDIANENERGYEXCHANGE,IEX,Indian Energy Exchange Ltd.,INE022Q01020,IEX,Financial Services,Sensitive-hybrid,11120.582088035871,0.3614369501466276,0.3781818181818182,0.0080645161290322,260.0,15.383961744348728,14.711359404096823,22.556961639018,0.0051809180696744,-0.0798838565827453,-0.3808883670066054,-0.0141093988088454,True,False,49.42931944011379,31494953.0,10357354.0,554208113.1632195,-1.636666666666667,-1.3400000000000007,Indian Energy Exchange Ltd.,INE022Q01020,15.30004056795132,297.5,8.152919419381139,2.675219675056998,financial services,Small,financial services_Small,90.19607843137256,80.0,85.09803921568627,54.966887417218544,55.08196721311476,68.67469879518072,75.0,25.0,75.0,63.41867469879518,6.748466257668712,44.33962264150944,2.0,8.848014816529691,39.45783132530121,25.301204819277107,39.21568627450981,34.71530886235133,Neutral,-2.6,0.0626643811533381,0.0569061228228353,48.00240963855421,48.00240963855421,1.3307984790874523,2.6615969581749046,43.42507645259938,79.21686746987952,49.54111188624503,52.01585366778674,N/A-financial-sector,2500000.0,GREEN,1,-1,0,49.54111188624503,52.01585366778674,48.54111188624503,51.01585366778674,Hold,Hold,Hold
CMS INFO SYSTEMS LIMITED,29035.0,CMSINFOSYSTEMS,CMSINFOSYSTEMS,CMSINFO,CMS Info Systems Ltd.,INE925R01014,CMSINFO,Services,Sensitive-hybrid,4407.721207236312,0.1245376078914919,0.2245666917859834,0.0908343608713522,31.36842105263158,9.102742867969129,2.556701030927844,14.546934677347563,-0.1429027603384641,-0.1823839028737223,-0.4784444798806557,0.1953589311368917,False,False,32.88690787053648,-2732338.0,-20809705.0,128891195.35302734,4.5183333333333335,11.025000000000002,CMS Info Systems Ltd.,INE925R01014,147.98742574257426,144.77777777777777,1.8116404468706584,3.284640088853419,services,Small,services_Small,27.27272727272727,63.63636363636363,45.45454545454545,35.099337748344375,14.754098360655735,83.73493975903614,85.71428571428571,100.0,71.42857142857143,85.21944922547333,2.7607361963190185,64.15094339622641,18.181818181818183,14.1822496290606,7.228915662650602,10.843373493975903,18.181818181818183,7.753660436020466,Pulled back,-2.6,-0.1118448234365889,0.0124246041506802,20.893975903614457,17.580722891566264,97.71863117870724,99.04942965779468,9.174311926605505,17.46987951807229,45.26275155884133,36.36738892430405,GREEN,2500000.0,GREEN,0,0,0,45.26275155884133,36.36738892430405,45.26275155884133,36.36738892430405,Hold,Sell,Sell
HINDUSTAN COPPER LIMITED,26742.5,HINDUSTANCOPPER,HINDUSTANCOPPER,HINDCOPPER,Hindustan Copper Ltd.,INE531E01026,HINDCOPPER,Metals & Mining,Cyclical,46854.49006411904,0.0640888254720158,0.2022732862140332,0.0332037092431947,292.4,22.43676633325589,48.62385321100917,50.98421116879112,-0.1298059156512965,-0.1007015252712398,0.8565707537116369,0.4288771050060995,False,True,37.7057695109886,-7295995.0,878281733.0,1958414818.888977,-0.2133333333333337,-1.240000000000001,Hindustan Copper Ltd.,INE531E01026,34.557671381936885,252.375,14.015701484929416,0.5386356775084564,metals & mining,Large,metals & mining_Large,16.666666666666664,83.33333333333334,50.0,74.50331125827815,91.47540983606557,30.72289156626506,12.5,12.5,25.0,19.555722891566266,95.39877300613496,75.47169811320755,91.66666666666666,87.51237926200308,8.433734939759036,21.686746987951807,41.66666666666667,13.193947814630723,Neutral,4.6,0.3854891032262384,-0.0501828871424458,100.0,7.160240963855421,13.307984790874524,3.802281368821293,99.08256880733946,12.349397590361445,60.14310748092522,28.755983145198787,GREEN,50000000.0,GREEN,0,0,0,60.14310748092522,28.755983145198787,60.14310748092522,28.755983145198787,Hold,Sell,Sell
TATA TECHNOLOGIES LIMITED,20368.0,TATATECHNOLOGIES,TATATECHNOLOGIES,TATATECH,Tata Technologies Ltd.,INE142M01025,TATATECH,information technology,NotCyclical,31111.13249054635,0.1870406652539739,0.2359694030977844,0.2391027275044608,25.08823529411765,7.646841789781145,6.540247678018574,56.875927770651465,0.3484375502259962,0.1772916447654948,0.0966518240442788,-0.2140094116305294,True,True,61.05000162427782,23471524.0,67149900.0,801312767.8529663,,,Tata Technologies Ltd.,INE142M01025,96.5330530164534,435.375,7.930444172966186,1.399418681182037,information technology,Mid,information technology_Mid,47.82608695652174,47.82608695652174,47.82608695652174,30.79470198675497,26.229508196721312,25.0,42.85714285714285,71.42857142857143,85.71428571428571,52.67857142857143,64.11042944785275,27.044025157232703,82.6086956521739,57.92105008575312,91.86746987951808,71.98795180722891,95.65217391304348,85.39753170416904,Neutral,-2.6,-0.1249941431658934,0.0299611120157537,15.773493975903614,23.303614457831323,,,70.64220183486239,76.80722891566265,44.72448726184847,52.4804682106781,GREEN,10000000.0,GREEN,0,0,0,44.72448726184847,52.4804682106781,44.72448726184847,52.4804682106781,Hold,Hold,Hold
ANAND RATHI WEALTH LIMITED,18008.0,ANANDRATHIWEALTH,ANANDRATHIWEALTH,ANANDRATHI,Anand Rathi Wealth Ltd.,INE463V01026,ANANDRATHI,Financial Services,Sensitive-hybrid,34645.456935355905,0.3973973973973974,0.5415896487985212,0.083083083083083,36.625,30.87190406342706,27.857142857142847,87.26815348956148,0.1428696015425845,0.3511963850678148,0.6437418427204624,13.94615067344969,True,True,67.59150313248706,5625449.0,44991911.0,713102962.296875,0.1766666666666667,0.1999999999999998,Anand Rathi Wealth Ltd.,INE463V01026,59.9651637279597,131.0,34.68013707242834,0.3781159539746572,financial services,Mid,financial services_Mid,96.07843137254902,100.0,98.0392156862745,85.09933774834437,80.65573770491802,14.759036144578314,20.0,5.0,40.0,19.68975903614458,92.0245398773006,99.05660377358492,94.0,95.0270478836285,71.3855421686747,85.54216867469879,76.47058823529412,76.04028271297382,Neutral,-2.6,0.0626643811533381,0.0569061228228353,48.00240963855421,48.00240963855421,47.52851711026616,52.47148288973384,64.83180428134557,57.831325301204814,68.22002995981035,64.84162564299812,N/A-financial-sector,10000000.0,GREEN,0,0,0,68.22002995981035,64.84162564299812,68.22002995981035,64.84162564299812,Hold,Hold,Hold
HDB FINANCIAL SERVICES LIMITED,13132.0,HDBFINANCIALSERVICES,HDBFINANCIALSERVICES,HDBFS,HDB Financial Services Ltd.,INE756I01012,HDBFS,Financial Services,Sensitive-hybrid,59871.83613752743,0.1375474083438685,,5.5245259165613145,,23.161240987743547,15.007408452691728,27.514630577907827,0.1024378681076187,-0.0125677279858058,-0.1033818336971376,-0.1005031180591554,True,True,54.3026802968569,19071339.0,4198153.0,251242522.9081116,,,HDB Financial Services Ltd.,INE756I01012,198.7678308823529,-10985.6,3.784566127530179,-18.348526968115262,financial services,Large,financial services_Large,54.90196078431373,,54.90196078431373,75.82781456953643,56.0655737704918,61.14457831325302,47.82608695652174,39.130434782608695,10.869565217391305,42.025275013095865,38.036809815950924,36.79245283018868,34.0,36.27642088204653,61.14457831325302,39.45783132530121,68.62745098039215,55.97968550996311,Neutral,-2.6,0.0626643811533381,0.0569061228228353,48.00240963855421,48.00240963855421,,,32.7217125382263,73.79518072289156,51.30462149440975,53.221347883273104,N/A-financial-sector,50000000.0,GREEN,0,0,0,51.30462149440975,53.221347883273104,51.30462149440975,53.221347883273104,Hold,Hold,Hold
ETERNAL LIMITED,12351.5,ETERNAL,ETERNAL,ETERNAL,Eternal Ltd.,INE758T01015,ETERNAL,consumer services,NotCyclical,275896.5907046669,-0.0008763100587853,-0.0011588376022707,0.1482246610716591,3.0816326530612246,97.29367559591172,168.55703206046533,753.8158215974506,0.1238622360303778,-0.0274994938775239,0.087715988487335,0.3776271932721309,True,True,61.2939821738856,275621522.0,-743612515.0,7599817285.291656,,,Eternal Ltd.,INE758T01015,32.16502732240437,-883.0,8.905635594082213,-0.320047448844776,consumer services,Large,consumer services_Large,18.75,15.625,17.1875,99.00662251655628,99.01639344262296,1.2048192771084338,16.666666666666664,66.66666666666666,33.33333333333333,26.13453815261044,62.88343558282209,73.27044025157232,83.33333333333334,73.16240305590925,66.56626506024097,34.63855421686747,75.0,57.60554154164758,Neutral,-2.6,-0.1340012663032905,0.0450431129232243,7.490361445783133,35.50240963855422,,,1.2232415902140672,99.09638554216868,43.14137913692295,51.49941393045451,GREEN,50000000.0,GREEN,0,0,0,43.14137913692295,51.49941393045451,43.14137913692295,51.49941393045451,Hold,Hold,Hold
ITC HOTELS LIMITED,5619.95,ITCHOTELS,ITCHOTELS,ITCHOTELS,ITC Hotels Ltd.,INE379A01028,ITCHOTELS,Consumer Services,Defensive-Stable,36467.47856918647,0.0704237433522045,0.1261506989430617,0.0063475724824155,26.90909090909091,,16.26404494382023,44.41836610132334,0.0618698097635652,-0.0867509627182328,-0.2427995597921852,0.0198522638437514,True,False,50.40907628430036,52207927.0,32972290.0,390359975.2904816,,,ITC Hotels Ltd.,INE379A01028,55.66304506699147,380.6666666666667,3.128107614443856,1.0438524449790574,consumer services,Mid,consumer services_Mid,40.625,40.625,40.625,,61.967213114754095,37.04819277108434,12.5,87.5,62.5,43.63704819277108,20.85889570552148,46.85534591194968,36.66666666666666,17.396818047356305,54.81927710843374,24.397590361445783,59.375,46.15638152819647,Neutral,-2.6,-0.1340012663032905,0.0450431129232243,7.490361445783133,35.50240963855422,,,60.24464831804281,85.8433734939759,33.88554200818064,48.15741623287603,GREEN,10000000.0,GREEN,0,0,0,33.88554200818064,48.15741623287603,33.88554200818064,48.15741623287603,Sell,Hold,Sell
